Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
                                   1             lua_pcallk <cycle 1> [433]
-----------------------------------------------
                                   2             statement <cycle 1> [192]
[216]    0.0    0.00    0.00       2         forstat <cycle 1> [216]
                0.00    0.00       2/28          leaveblock [187]
                0.00    0.00       2/14          enterblock [335]
                                   2             luaX_next <cycle 1> [217]
                                   2             str_checkname <cycle 1> [268]
                                   2             check_match <cycle 1> [305]
                                   2             forbody <cycle 1> [185]
                                   2             fornum <cycle 1> [134]
-----------------------------------------------
                                   1             parlist <cycle 1> [155]
                                   1             primaryexp <cycle 1> [280]
                                   1             mainfunc <cycle 1> [131]
                                   2             forbody <cycle 1> [185]
                                   2             forstat <cycle 1> [216]
                                   4             funcstat <cycle 1> [188]
                                   4             test_then_block <cycle 1> [445]
                                   4             fornum <cycle 1> [134]
                                   5             fieldsel <cycle 1> [119]
                                   5             restassign <cycle 1> [168]
                                  10             body <cycle 1> [79]
                                  12             statement <cycle 1> [192]
                                  16             funcargs <cycle 1> [138]
                                  30             subexpr <cycle 1> [128]
                                  58             testnext <cycle 1> [259]
                                  79             str_checkname <cycle 1> [268]
[217]    0.0    0.00    0.00     234         luaX_next <cycle 1> [217]
                0.00    0.00      17/17          read_numeral [218]
                                 234             llex <cycle 1> [48]
-----------------------------------------------
                0.00    0.00      17/17          luaX_next <cycle 1> [217]
[218]    0.0    0.00    0.00      17         read_numeral [218]
                0.00    0.00      53/676         save [193]
                0.00    0.00      40/40          check_next2 [289]
                0.00    0.00      17/17          luaO_str2num [324]
-----------------------------------------------
                                   2             test_then_block <cycle 1> [445]
[219]    0.0    0.00    0.00       2         cond <cycle 1> [219]
                0.00    0.00       2/2           luaK_goiftrue [220]
                0.00    0.00       2/55          expr [279]
                                   2             subexpr <cycle 1> [128]
-----------------------------------------------
                0.00    0.00       2/2           cond <cycle 1> [219]
[220]    0.0    0.00    0.00       2         luaK_goiftrue [220]
                0.00    0.00       2/532         luaK_dischargevars <cycle 2> [140]
                0.00    0.00       2/13          constfolding [342]
                0.00    0.00       2/2           luaK_concat [431]
                0.00    0.00       2/6           patchlistaux [383]
                0.00    0.00       2/6           luaK_patchlist [376]
                0.00    0.00       2/6           luaK_patchtohere [377]
-----------------------------------------------
                0.00    0.00       4/35000107     luaT_adjustvarargs [395]
                0.00    0.00 35000103/35000107     luaT_getvarargs [23]
[221]    0.0    0.00    0.00 35000107         getnumargs [221]
-----------------------------------------------
                0.00    0.00      32/10000002     deletelist [40]
                0.00    0.00 9999970/10000002     sweepgen [25]
